anio;estado_ejercicio;ambito_legal;moneda_original;tipo_fila;numero_tramo;limite_inferior;limite_superior;limite_inferior_eur;limite_superior_eur;cuota_acumulada_en_limite_inferior;cuota_acumulada_en_limite_inferior_eur;tipo_marginal_pct;fuente_principal_url
1990;cerrado;escala_general_nacional_unificada;ESP;banda_cuota_cero_implicita;;0;648900;0;3899.97;0;0;0;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;1;648900;1081500;3899.97;6499.95;0;0;25;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;2;1081500;1622250;6499.95;9749.92;108150;649.99;26;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;3;1622250;2163000;9749.92;12999.89;248745;1494.99;27;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;4;2163000;2703750;12999.89;16249.86;394748;2372.48;28;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;5;2703750;3244500;16249.86;19499.84;546158;3282.48;30;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;6;3244500;3785250;19499.84;22749.81;708383;4257.47;32;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;7;3785250;4326000;22749.81;25999.78;881423;5297.46;34;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;8;4326000;4866750;25999.78;29249.76;1065278;6402.45;36;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;9;4866750;5407500;29249.76;32499.73;1259948;7572.44;38.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;10;5407500;5948250;32499.73;35749.7;1468136;8823.68;41;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;11;5948250;6489000;35749.7;38999.68;1689844;10156.17;43.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;12;6489000;7029750;38999.68;42249.65;1925070;11569.9;46;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;13;7029750;7570500;42249.65;45499.62;2173815;13064.89;48.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;14;7570500;8111250;45499.62;48749.59;2436079;14641.13;51;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;15;8111250;8652000;48749.59;51999.57;2711861;16298.61;53.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1990;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;16;8652000;;51999.57;;3001163;18037.35;56;https://www.boe.es/buscar/doc.php?id=BOE-A-1989-30591
1991;cerrado;escala_general_nacional_unificada;ESP;banda_cuota_cero_implicita;;0;648900;0;3899.97;0;0;0;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;1;648900;1081500;3899.97;6499.95;0;0;25;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;2;1081500;1622250;6499.95;9749.92;108150;649.99;26;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;3;1622250;2163000;9749.92;12999.89;248745;1494.99;27;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;4;2163000;2703750;12999.89;16249.86;394748;2372.48;28;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;5;2703750;3244500;16249.86;19499.84;546158;3282.48;30;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;6;3244500;3785250;19499.84;22749.81;708383;4257.47;32;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;7;3785250;4326000;22749.81;25999.78;881423;5297.46;34;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;8;4326000;4866750;25999.78;29249.76;1065278;6402.45;36;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;9;4866750;5407500;29249.76;32499.73;1259948;7572.44;38.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;10;5407500;5948250;32499.73;35749.7;1468136;8823.68;41;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;11;5948250;6489000;35749.7;38999.68;1689844;10156.17;43.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;12;6489000;7029750;38999.68;42249.65;1925070;11569.9;46;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;13;7029750;7570500;42249.65;45499.62;2173815;13064.89;48.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;14;7570500;8111250;45499.62;48749.59;2436079;14641.13;51;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;15;8111250;8652000;48749.59;51999.57;2711861;16298.61;53.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1991;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;16;8652000;;51999.57;;3001163;18037.35;56;https://www.boe.es/buscar/doc.php?id=BOE-A-1990-31180
1992;cerrado;escala_general_nacional_unificada;ESP;banda_cuota_cero_implicita;;0;400000;0;2404.05;0;0;0;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;1;400000;1000000;2404.05;6010.12;0;0;20;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;2;1000000;1570000;6010.12;9435.89;120000;721.21;22;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;3;1570000;2140000;9435.89;12861.66;245400;1474.88;24;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;4;2140000;2710000;12861.66;16287.43;382200;2297.07;26;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;5;2710000;3280000;16287.43;19713.2;530400;3187.77;28;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;6;3280000;3850000;19713.2;23138.97;690000;4146.98;30;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;7;3850000;4420000;23138.97;26564.74;861000;5174.71;32;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;8;4420000;4990000;26564.74;29990.5;1043400;6270.96;34;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;9;4990000;5560000;29990.5;33416.27;1237200;7435.72;36;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;10;5560000;6130000;33416.27;36842.04;1442400;8669;38;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;11;6130000;6700000;36842.04;40267.81;1659000;9970.79;40;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;12;6700000;7270000;40267.81;43693.58;1887000;11341.1;42;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;13;7270000;7840000;43693.58;47119.35;2126400;12779.92;44;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;14;7840000;8410000;47119.35;50545.12;2377200;14287.26;46;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;15;8410000;8980000;50545.12;53970.89;2639400;15863.11;48;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;16;8980000;9550000;53970.89;57396.66;2913000;17507.48;50.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1992;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;17;9550000;;57396.66;;3200850;19237.5;53;https://www.boe.es/buscar/doc.php?id=BOE-A-1991-14391
1993;cerrado;escala_general_nacional_unificada;ESP;banda_cuota_cero_implicita;;0;400000;0;2404.05;0;0;0;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;1;400000;1000000;2404.05;6010.12;0;0;20;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;2;1000000;1570000;6010.12;9435.89;120000;721.21;22;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;3;1570000;2140000;9435.89;12861.66;245400;1474.88;24.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;4;2140000;2710000;12861.66;16287.43;385050;2314.2;27;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;5;2710000;3280000;16287.43;19713.2;538950;3239.15;30;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;6;3280000;3850000;19713.2;23138.97;709950;4266.89;32;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;7;3850000;4420000;23138.97;26564.74;892350;5363.13;34;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;8;4420000;4990000;26564.74;29990.5;1086150;6527.89;36;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;9;4990000;5560000;29990.5;33416.27;1291350;7761.17;38;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;10;5560000;6130000;33416.27;36842.04;1507950;9062.96;40;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;11;6130000;6700000;36842.04;40267.81;1735950;10433.27;42.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;12;6700000;7270000;40267.81;43693.58;1978200;11889.22;45;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;13;7270000;7840000;43693.58;47119.35;2234700;13430.82;47;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;14;7840000;8410000;47119.35;50545.12;2502600;15040.93;49;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;15;8410000;8980000;50545.12;53970.89;2781900;16719.56;51;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;16;8980000;9550000;53970.89;57396.66;3072600;18466.7;53.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1993;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;17;9550000;;57396.66;;3377550;20299.48;56;https://www.boe.es/buscar/doc.php?id=BOE-A-1992-28826
1994;cerrado;escala_general_nacional_unificada;ESP;banda_cuota_cero_implicita;;0;400000;0;2404.05;0;0;0;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;1;400000;1000000;2404.05;6010.12;0;0;20;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;2;1000000;1570000;6010.12;9435.89;120000;721.21;22;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;3;1570000;2140000;9435.89;12861.66;245400;1474.88;24.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;4;2140000;2710000;12861.66;16287.43;385050;2314.2;27;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;5;2710000;3280000;16287.43;19713.2;538950;3239.15;30;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;6;3280000;3850000;19713.2;23138.97;709950;4266.89;32;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;7;3850000;4420000;23138.97;26564.74;892350;5363.13;34;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;8;4420000;4990000;26564.74;29990.5;1086150;6527.89;36;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;9;4990000;5560000;29990.5;33416.27;1291350;7761.17;38;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;10;5560000;6130000;33416.27;36842.04;1507950;9062.96;40;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;11;6130000;6700000;36842.04;40267.81;1735950;10433.27;42.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;12;6700000;7270000;40267.81;43693.58;1978200;11889.22;45;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;13;7270000;7840000;43693.58;47119.35;2234700;13430.82;47;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;14;7840000;8410000;47119.35;50545.12;2502600;15040.93;49;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;15;8410000;8980000;50545.12;53970.89;2781900;16719.56;51;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;16;8980000;9550000;53970.89;57396.66;3072600;18466.7;53.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1994;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;17;9550000;;57396.66;;3377550;20299.48;56;https://www.boe.es/buscar/doc.php?id=BOE-A-1993-31087
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;1;0;415000;0;2494.2;0;0;0;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;2;415000;1035000;2494.2;6220.48;0;0;20;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;3;1035000;1625000;6220.48;9766.45;124000;745.26;22;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;4;1625000;2215000;9766.45;13312.42;253800;1525.37;24.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;5;2215000;2805000;13312.42;16858.39;398350;2394.13;27;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;6;2805000;3395000;16858.39;20404.36;557650;3351.54;30;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;7;3395000;3985000;20404.36;23950.33;734650;4415.34;32;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;8;3985000;4575000;23950.33;27496.3;923450;5550.05;34;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;9;4575000;5165000;27496.3;31042.28;1124050;6755.68;36;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;10;5165000;5755000;31042.28;34588.25;1336450;8032.23;38;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;11;5755000;6345000;34588.25;38134.22;1560650;9379.7;40;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;12;6345000;6935000;38134.22;41680.19;1796650;10798.08;42.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;13;6935000;7525000;41680.19;45226.16;2047400;12305.12;45;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;14;7525000;8115000;45226.16;48772.13;2312900;13900.81;47;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;15;8115000;8705000;48772.13;52318.1;2590200;15567.42;49;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;16;8705000;9295000;52318.1;55864.08;2879300;17304.94;51;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;17;9295000;9885000;55864.08;59410.05;3180200;19113.39;53.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1995;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;18;9885000;;59410.05;;3495850;21010.48;56;https://www.boe.es/buscar/doc.php?id=BOE-A-1994-28967
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;1;0;430000;0;2584.35;0;0;0;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;2;430000;1072000;2584.35;6442.85;0;0;20;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;3;1072000;1682000;6442.85;10109.02;128400;771.7;22;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;4;1682000;2292000;10109.02;13775.2;262600;1578.26;24.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;5;2292000;2902000;13775.2;17441.37;412050;2476.47;27;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;6;2902000;3512000;17441.37;21107.55;576750;3466.34;30;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;7;3512000;4122000;21107.55;24773.72;759750;4566.19;32;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;8;4122000;4732000;24773.72;28439.89;954950;5739.37;34;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;9;4732000;5342000;28439.89;32106.07;1162350;6985.86;36;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;10;5342000;5952000;32106.07;35772.24;1381950;8305.69;38;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;11;5952000;6562000;35772.24;39438.41;1613750;9698.83;40;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;12;6562000;7172000;39438.41;43104.59;1857750;11165.3;42.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;13;7172000;7782000;43104.59;46770.76;2117000;12723.43;45;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;14;7782000;8392000;46770.76;50436.94;2391500;14373.2;47;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;15;8392000;9002000;50436.94;54103.11;2678200;16096.31;49;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;16;9002000;9612000;54103.11;57769.28;2977100;17892.73;51;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;17;9612000;10222000;57769.28;61435.46;3288200;19762.48;53.5;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1996;cerrado;escala_general_nacional_unificada;ESP;tramo_principal;18;10222000;;61435.46;;3614550;21723.88;56;https://www.boe.es/buscar/doc.php?id=BOE-A-1995-27964
1997;cerrado;escala_estatal_general;ESP;banda_cuota_cero_implicita;;0;442000;0;2656.47;0;0;0;https://www.boe.es/buscar/doc.php?id=BOE-A-1996-29118
1997;cerrado;escala_estatal_general;ESP;tramo_principal;1;442000;1136000;2656.47;6827.5;0;0;17;https://www.boe.es/buscar/doc.php?id=BOE-A-1996-29118
1997;cerrado;escala_estatal_general;ESP;tramo_principal;2;1136000;2305000;6827.5;13853.33;117980;709.07;19.55;https://www.boe.es/buscar/doc.php?id=BOE-A-1996-29118
1997;cerrado;escala_estatal_general;ESP;tramo_principal;3;2305000;3474000;13853.33;20879.16;346520;2082.63;23.8;https://www.boe.es/buscar/doc.php?id=BOE-A-1996-29118
1997;cerrado;escala_estatal_general;ESP;tramo_principal;4;3474000;4643000;20879.16;27904.99;624742;3754.78;27.2;https://www.boe.es/buscar/doc.php?id=BOE-A-1996-29118
